timestamp,container_id,shipment_id,commodity,origin,destination,latitude,longitude,temperature,humidity,vibration,pressure,battery_level,door_status,light_detected,gps_speed,spoilage_index,sensor_status,alert_level
16-07-2026 00:13:27,CNT001,SHP1001,Oranges,Vizag,Mumbai,42.69,27.8767,9.87,98,0.55,1014.41,49.39,Closed,FALSE,50.31,0.44,Healthy,Warning
16-07-2026 00:13:32,CNT001,SHP1001,Oranges,Vizag,Mumbai,42.695,27.8667,9.91,97.79,0.57,998.13,49.38,Closed,FALSE,52.08,0.45,Healthy,Warning
16-07-2026 00:13:37,CNT001,SHP1001,Oranges,Vizag,Mumbai,42.7,27.8567,9.77,98,0.59,1000.43,49.37,Closed,FALSE,53.64,0.44,Healthy,Warning
16-07-2026 00:13:42,CNT001,SHP1001,Oranges,Vizag,Mumbai,42.705,27.8467,9.72,97.53,0.61,1008.88,49.36,Closed,FALSE,50.38,0.44,Healthy,Warning
16-07-2026 00:13:47,CNT001,SHP1001,Oranges,Vizag,Mumbai,42.71,27.8367,9.85,96.94,0.63,1010.44,49.35,Open,TRUE,53.34,0.45,Healthy,Warning
16-07-2026 00:13:52,CNT001,SHP1001,Oranges,Vizag,Mumbai,42.715,27.8267,9.85,97.18,0.63,1021.35,49.34,Closed,FALSE,52.58,0.45,Healthy,Warning
16-07-2026 00:13:57,CNT001,SHP1001,Oranges,Vizag,Mumbai,42.72,27.8167,9.8,97.62,0.64,997.8,49.33,Closed,FALSE,50.08,0.45,Healthy,Warning
16-07-2026 00:14:02,CNT001,SHP1001,Oranges,Vizag,Mumbai,42.725,27.8067,9.86,98,0.66,1009.18,49.32,Closed,FALSE,50.44,0.46,Healthy,Warning
16-07-2026 00:14:07,CNT001,SHP1001,Oranges,Vizag,Mumbai,42.73,27.7967,9.82,97.6,0.63,1022,49.31,Closed,FALSE,49.8,0.45,Healthy,Warning
16-07-2026 00:14:12,CNT001,SHP1001,Oranges,Vizag,Mumbai,42.735,27.7867,9.76,97.66,0.61,1016.54,49.3,Closed,FALSE,52.44,0.44,Healthy,Warning
16-07-2026 00:14:17,CNT001,SHP1001,Oranges,Vizag,Mumbai,42.74,27.7767,9.93,97.41,0.63,1002.98,49.29,Closed,FALSE,50.72,0.46,Healthy,Warning
16-07-2026 00:14:22,CNT001,SHP1001,Oranges,Vizag,Mumbai,42.745,27.7667,9.84,97.98,0.61,1008.26,49.28,Closed,FALSE,54.43,0.45,Healthy,Warning
16-07-2026 00:14:27,CNT001,SHP1001,Oranges,Vizag,Mumbai,42.75,27.7567,9.77,97.65,0.61,996,49.27,Closed,FALSE,52.4,0.44,Healthy,Warning
16-07-2026 00:14:32,CNT001,SHP1001,Oranges,Vizag,Mumbai,42.755,27.7467,9.81,97.32,0.63,1018.55,49.26,Closed,FALSE,53.19,0.45,Healthy,Warning
16-07-2026 00:14:37,CNT001,SHP1001,Oranges,Vizag,Mumbai,42.76,27.7367,9.67,97.85,0.61,1001.78,49.25,Closed,FALSE,53.04,0.43,Healthy,Warning
16-07-2026 00:14:42,CNT001,SHP1001,Oranges,Vizag,Mumbai,42.765,27.7267,9.71,97.7,0.63,1004.46,49.24,Closed,FALSE,50.1,0.44,Healthy,Warning
16-07-2026 00:14:47,CNT001,SHP1001,Oranges,Vizag,Mumbai,42.77,27.7167,9.82,97.2,0.65,1013.52,49.23,Closed,FALSE,52.49,0.45,Healthy,Warning
16-07-2026 00:14:52,CNT001,SHP1001,Oranges,Vizag,Mumbai,42.775,27.7067,9.83,97.03,0.66,1010.6,49.22,Closed,FALSE,52.22,0.46,Healthy,Warning
16-07-2026 00:14:57,CNT001,SHP1001,Oranges,Vizag,Mumbai,42.78,27.6967,9.88,97.55,0.65,1016.64,49.21,Closed,FALSE,50.97,0.46,Healthy,Warning
16-07-2026 00:15:02,CNT001,SHP1001,Oranges,Vizag,Mumbai,42.785,27.6867,9.77,97.34,0.67,999.53,49.2,Closed,FALSE,49.25,0.45,Healthy,Warning
16-07-2026 00:15:07,CNT001,SHP1001,Oranges,Vizag,Mumbai,42.79,27.6767,9.81,97.01,0.64,1011.4,49.19,Closed,FALSE,49.79,0.45,Healthy,Warning
16-07-2026 00:15:12,CNT001,SHP1001,Oranges,Vizag,Mumbai,42.795,27.6667,9.92,96.54,0.65,1017.14,49.18,Closed,FALSE,51.42,0.47,Healthy,Warning
16-07-2026 00:15:17,CNT001,SHP1001,Oranges,Vizag,Mumbai,42.8,27.6567,9.94,96.84,0.67,996.21,49.17,Closed,FALSE,53.86,0.47,Healthy,Warning
16-07-2026 00:15:22,CNT001,SHP1001,Oranges,Vizag,Mumbai,42.805,27.6467,9.93,97,0.66,1021.26,49.16,Closed,FALSE,50.1,0.47,Healthy,Warning
16-07-2026 00:15:27,CNT001,SHP1001,Oranges,Vizag,Mumbai,42.81,27.6367,9.93,97.41,0.65,1024.71,49.15,Closed,FALSE,49.01,0.46,Healthy,Warning
16-07-2026 00:15:32,CNT001,SHP1001,Oranges,Vizag,Mumbai,42.815,27.6267,10,97.21,0.64,1002.91,49.14,Closed,FALSE,53.22,0.47,Healthy,Warning
16-07-2026 00:15:37,CNT001,SHP1001,Oranges,Vizag,Mumbai,42.82,27.6167,10,96.81,0.64,1016.05,49.13,Closed,FALSE,51.2,0.47,Healthy,Warning
16-07-2026 00:15:42,CNT001,SHP1001,Oranges,Vizag,Mumbai,42.825,27.6067,9.95,96.37,0.62,1020.38,49.12,Closed,FALSE,54.78,0.46,Healthy,Warning
16-07-2026 00:15:47,CNT001,SHP1001,Oranges,Vizag,Mumbai,42.83,27.5967,9.95,96.08,0.64,1011.09,49.11,Closed,FALSE,52.5,0.47,Healthy,Warning
16-07-2026 00:15:52,CNT001,SHP1001,Oranges,Vizag,Mumbai,42.835,27.5867,9.96,96.08,0.64,1008.03,49.1,Closed,FALSE,49.4,0.47,Healthy,Warning
16-07-2026 00:15:57,CNT001,SHP1001,Oranges,Vizag,Mumbai,42.84,27.5767,9.92,96.17,0.64,1019.94,49.09,Closed,FALSE,49.89,0.46,Healthy,Warning
16-07-2026 00:16:02,CNT001,SHP1001,Oranges,Vizag,Mumbai,42.845,27.5667,10,96.55,0.62,1009.41,49.08,Closed,FALSE,51.98,0.47,Healthy,Warning
16-07-2026 00:16:07,CNT001,SHP1001,Oranges,Vizag,Mumbai,42.85,27.5567,10,97.09,0.6,997.39,49.07,Closed,FALSE,53.51,0.46,Healthy,Warning
16-07-2026 00:16:12,CNT001,SHP1001,Oranges,Vizag,Mumbai,42.855,27.5467,9.89,97.57,0.63,1018.2,49.06,Closed,FALSE,50.44,0.46,Healthy,Warning
16-07-2026 00:16:17,CNT001,SHP1001,Oranges,Vizag,Mumbai,42.86,27.5367,9.84,97.57,0.65,1005.85,49.05,Closed,FALSE,51.08,0.45,Healthy,Warning
16-07-2026 00:16:22,CNT001,SHP1001,Oranges,Vizag,Mumbai,42.865,27.5267,9.72,97.9,0.67,999.83,49.04,Closed,FALSE,51.99,0.45,Healthy,Warning
16-07-2026 00:16:27,CNT001,SHP1001,Oranges,Vizag,Mumbai,42.87,27.5167,9.76,98,0.68,1015.3,49.03,Closed,FALSE,54.45,0.45,Healthy,Warning
16-07-2026 00:16:32,CNT001,SHP1001,Oranges,Vizag,Mumbai,42.875,27.5067,9.62,97.57,0.71,1007.54,49.02,Closed,FALSE,50.43,0.45,Healthy,Warning
16-07-2026 00:16:37,CNT001,SHP1001,Oranges,Vizag,Mumbai,42.88,27.4967,9.8,97.82,0.7,1017.43,49.01,Closed,FALSE,49.23,0.46,Healthy,Warning
16-07-2026 00:16:42,CNT001,SHP1001,Oranges,Vizag,Mumbai,42.885,27.4867,9.9,97.64,0.7,1006.71,49,Closed,FALSE,49.15,0.47,Healthy,Warning
16-07-2026 00:16:47,CNT001,SHP1001,Oranges,Vizag,Mumbai,42.89,27.4767,9.96,97.38,0.67,1017.27,48.99,Closed,FALSE,51.33,0.47,Healthy,Warning
16-07-2026 00:16:52,CNT001,SHP1001,Oranges,Vizag,Mumbai,42.895,27.4667,9.88,97.23,0.67,1001.98,48.98,Closed,FALSE,54.87,0.46,Healthy,Warning
16-07-2026 00:16:57,CNT001,SHP1001,Oranges,Vizag,Mumbai,42.9,27.4567,9.78,96.84,0.7,996.53,48.97,Closed,FALSE,49.41,0.46,Healthy,Warning
16-07-2026 00:17:02,CNT001,SHP1001,Oranges,Vizag,Mumbai,42.905,27.4467,9.79,97.32,0.69,1005.63,48.96,Closed,FALSE,54.01,0.46,Healthy,Warning
16-07-2026 00:17:07,CNT001,SHP1001,Oranges,Vizag,Mumbai,42.91,27.4367,9.7,96.88,0.71,1022.75,48.95,Closed,FALSE,51.35,0.46,Healthy,Warning
16-07-2026 00:17:12,CNT001,SHP1001,Oranges,Vizag,Mumbai,42.915,27.4267,9.8,96.57,0.69,1003.61,48.94,Closed,FALSE,49.06,0.46,Healthy,Warning
16-07-2026 00:17:17,CNT001,SHP1001,Oranges,Vizag,Mumbai,42.92,27.4167,9.67,96.61,0.66,995.58,48.93,Closed,FALSE,49.15,0.45,Healthy,Warning
16-07-2026 00:17:22,CNT001,SHP1001,Oranges,Vizag,Mumbai,42.925,27.4067,9.8,96.56,0.69,1000.43,48.92,Closed,FALSE,53.43,0.46,Healthy,Warning
16-07-2026 00:17:27,CNT001,SHP1001,Oranges,Vizag,Mumbai,42.93,27.3967,9.87,96.68,0.72,1005.16,48.91,Closed,FALSE,51.18,0.47,Healthy,Warning
16-07-2026 00:17:32,CNT001,SHP1001,Oranges,Vizag,Mumbai,42.935,27.3867,10,96.97,0.7,1009.02,48.9,Closed,FALSE,53.88,0.48,Healthy,Warning
16-07-2026 00:17:37,CNT001,SHP1001,Oranges,Vizag,Mumbai,42.94,27.3767,10,96.43,0.67,1009.15,48.89,Closed,FALSE,49.55,0.47,Healthy,Warning
16-07-2026 00:17:42,CNT001,SHP1001,Oranges,Vizag,Mumbai,42.945,27.3667,10,96.48,0.67,1022.03,48.88,Closed,FALSE,49.53,0.47,Healthy,Warning
16-07-2026 00:17:47,CNT001,SHP1001,Oranges,Vizag,Mumbai,42.95,27.3567,10,96.73,0.66,1007.06,48.87,Closed,FALSE,53.07,0.47,Healthy,Warning
16-07-2026 00:17:52,CNT001,SHP1001,Oranges,Vizag,Mumbai,42.955,27.3467,9.94,97.02,0.65,1021,48.86,Closed,FALSE,54.56,0.46,Healthy,Warning
16-07-2026 00:17:57,CNT001,SHP1001,Oranges,Vizag,Mumbai,42.96,27.3367,9.85,96.51,0.65,1008.2,48.85,Closed,FALSE,53.08,0.46,Healthy,Warning
16-07-2026 00:18:02,CNT001,SHP1001,Oranges,Vizag,Mumbai,42.965,27.3267,9.97,96.19,0.65,997.56,48.84,Closed,FALSE,50.99,0.47,Healthy,Warning
16-07-2026 00:18:07,CNT001,SHP1001,Oranges,Vizag,Mumbai,42.97,27.3167,10,96.78,0.67,1012.32,48.83,Closed,FALSE,52.45,0.47,Healthy,Warning
16-07-2026 00:18:12,CNT001,SHP1001,Oranges,Vizag,Mumbai,42.975,27.3067,10,97.33,0.64,1007.44,48.82,Closed,FALSE,49.1,0.47,Healthy,Warning
16-07-2026 00:18:17,CNT001,SHP1001,Oranges,Vizag,Mumbai,42.98,27.2967,10,97,0.66,1014.04,48.81,Closed,FALSE,53.28,0.47,Healthy,Warning
16-07-2026 00:18:22,CNT001,SHP1001,Oranges,Vizag,Mumbai,42.985,27.2867,9.93,97.57,0.65,1011.24,48.8,Closed,FALSE,53.26,0.46,Healthy,Warning
16-07-2026 00:18:27,CNT001,SHP1001,Oranges,Vizag,Mumbai,42.99,27.2767,10,97.46,0.62,1000.3,48.79,Closed,FALSE,50.39,0.46,Healthy,Warning
16-07-2026 00:18:32,CNT001,SHP1001,Oranges,Vizag,Mumbai,42.995,27.2667,10,97.9,0.61,1008.46,48.78,Closed,FALSE,52.5,0.46,Healthy,Warning
16-07-2026 00:18:37,CNT001,SHP1001,Oranges,Vizag,Mumbai,43,27.2567,10,98,0.6,1016.37,48.77,Closed,FALSE,54.77,0.46,Healthy,Warning
16-07-2026 00:18:42,CNT001,SHP1001,Oranges,Vizag,Mumbai,43.005,27.2467,10,98,0.61,997.14,48.76,Closed,FALSE,50.05,0.46,Healthy,Warning
16-07-2026 00:18:47,CNT001,SHP1001,Oranges,Vizag,Mumbai,43.01,27.2367,10,97.64,0.59,1017.74,48.75,Closed,FALSE,49.4,0.46,Healthy,Warning
16-07-2026 00:18:52,CNT001,SHP1001,Oranges,Vizag,Mumbai,43.015,27.2267,10,97.17,0.61,1022.36,48.74,Closed,FALSE,54.51,0.46,Healthy,Warning
16-07-2026 00:18:57,CNT001,SHP1001,Oranges,Vizag,Mumbai,43.02,27.2167,9.94,97.45,0.6,1016.68,48.73,Closed,FALSE,53.17,0.46,Healthy,Warning
16-07-2026 00:19:02,CNT001,SHP1001,Oranges,Vizag,Mumbai,43.025,27.2067,10,97.18,0.59,1007.02,48.72,Closed,FALSE,49.56,0.46,Healthy,Warning
16-07-2026 00:19:07,CNT001,SHP1001,Oranges,Vizag,Mumbai,43.03,27.1967,10,97.54,0.62,1015.47,48.71,Closed,FALSE,52.53,0.46,Healthy,Warning
16-07-2026 00:19:12,CNT001,SHP1001,Oranges,Vizag,Mumbai,43.035,27.1867,10,97.66,0.62,1016.12,48.7,Closed,FALSE,49.63,0.46,Healthy,Warning
16-07-2026 00:19:17,CNT001,SHP1001,Oranges,Vizag,Mumbai,43.04,27.1767,10,97.08,0.63,1019.75,48.69,Closed,FALSE,50.47,0.47,Healthy,Warning
16-07-2026 00:19:22,CNT001,SHP1001,Oranges,Vizag,Mumbai,43.045,27.1667,10,97.43,0.61,1018.77,48.68,Closed,FALSE,52.01,0.46,Healthy,Warning
16-07-2026 00:19:27,CNT001,SHP1001,Oranges,Vizag,Mumbai,43.05,27.1567,10,97.61,0.63,1003.94,48.67,Closed,FALSE,54.72,0.46,Healthy,Warning
16-07-2026 00:19:32,CNT001,SHP1001,Oranges,Vizag,Mumbai,43.055,27.1467,10,97.82,0.63,1002.61,48.66,Closed,FALSE,50.72,0.46,Healthy,Warning
16-07-2026 00:19:37,CNT001,SHP1001,Oranges,Vizag,Mumbai,43.06,27.1367,10,97.95,0.61,1016.02,48.65,Closed,FALSE,51.97,0.46,Healthy,Warning
16-07-2026 00:19:42,CNT001,SHP1001,Oranges,Vizag,Mumbai,43.065,27.1267,10,97.87,0.63,1021.62,48.64,Closed,FALSE,50.62,0.46,Healthy,Warning
16-07-2026 00:19:47,CNT001,SHP1001,Oranges,Vizag,Mumbai,43.07,27.1167,10,98,0.64,1020.26,48.63,Open,TRUE,51.1,0.46,Healthy,Warning
16-07-2026 00:19:52,CNT001,SHP1001,Oranges,Vizag,Mumbai,43.075,27.1067,9.96,97.51,0.64,1009.17,48.62,Closed,FALSE,52.14,0.46,Healthy,Warning
16-07-2026 00:19:57,CNT001,SHP1001,Oranges,Vizag,Mumbai,43.08,27.0967,9.91,96.99,0.65,1002.89,48.61,Closed,FALSE,54.16,0.46,Healthy,Warning
16-07-2026 00:20:02,CNT001,SHP1001,Oranges,Vizag,Mumbai,43.085,27.0867,9.86,96.46,0.66,1013.03,48.6,Closed,FALSE,50.52,0.46,Healthy,Warning
16-07-2026 00:20:07,CNT001,SHP1001,Oranges,Vizag,Mumbai,43.09,27.0767,10,96.23,0.67,1014.5,48.59,Closed,FALSE,54.54,0.48,Healthy,Warning
16-07-2026 00:20:12,CNT001,SHP1001,Oranges,Vizag,Mumbai,43.095,27.0667,10,96.3,0.67,1020.96,48.58,Closed,FALSE,54.05,0.48,Healthy,Warning
16-07-2026 00:20:17,CNT001,SHP1001,Oranges,Vizag,Mumbai,43.1,27.0567,9.97,96.88,0.66,1022.42,48.57,Closed,FALSE,50.69,0.47,Healthy,Warning
16-07-2026 00:20:22,CNT001,SHP1001,Oranges,Vizag,Mumbai,43.105,27.0467,9.9,96.45,0.64,1003.66,48.56,Closed,FALSE,51.13,0.46,Healthy,Warning
16-07-2026 00:20:27,CNT001,SHP1001,Oranges,Vizag,Mumbai,43.11,27.0367,10,96.62,0.63,1014.95,48.55,Closed,FALSE,49.41,0.47,Healthy,Warning
16-07-2026 00:20:32,CNT001,SHP1001,Oranges,Vizag,Mumbai,43.115,27.0267,9.96,96.65,0.62,1019.52,48.54,Closed,FALSE,53.65,0.46,Healthy,Warning
16-07-2026 00:20:37,CNT001,SHP1001,Oranges,Vizag,Mumbai,43.12,27.0167,10,96.33,0.64,999.44,48.53,Closed,FALSE,50.17,0.47,Healthy,Warning
16-07-2026 00:20:42,CNT001,SHP1001,Oranges,Vizag,Mumbai,43.125,27.0067,10,96.56,0.64,1011.82,48.52,Closed,FALSE,52.95,0.47,Healthy,Warning
16-07-2026 00:20:47,CNT001,SHP1001,Oranges,Vizag,Mumbai,43.13,26.9967,10,96.7,0.62,1024.92,48.51,Closed,FALSE,49.79,0.47,Healthy,Warning
16-07-2026 00:20:52,CNT001,SHP1001,Oranges,Vizag,Mumbai,43.135,26.9867,10,96.95,0.63,1012.61,48.5,Closed,FALSE,51.51,0.47,Healthy,Warning
16-07-2026 00:20:57,CNT001,SHP1001,Oranges,Vizag,Mumbai,43.14,26.9767,9.94,96.82,0.6,1006.21,48.49,Closed,FALSE,51.64,0.46,Healthy,Warning
16-07-2026 00:21:02,CNT001,SHP1001,Oranges,Vizag,Mumbai,43.145,26.9667,9.95,97.2,0.6,995.58,48.48,Closed,FALSE,53.81,0.46,Healthy,Warning
16-07-2026 00:21:07,CNT001,SHP1001,Oranges,Vizag,Mumbai,43.15,26.9567,9.94,96.6,0.62,1007.52,48.47,Closed,FALSE,54.13,0.46,Healthy,Warning
16-07-2026 00:21:12,CNT001,SHP1001,Oranges,Vizag,Mumbai,43.155,26.9467,9.95,96.76,0.63,999.08,48.46,Closed,FALSE,53.22,0.46,Healthy,Warning
16-07-2026 00:21:17,CNT001,SHP1001,Oranges,Vizag,Mumbai,43.16,26.9367,9.82,96.49,0.65,1008.96,48.45,Closed,FALSE,52.43,0.46,Healthy,Warning
16-07-2026 00:21:22,CNT001,SHP1001,Oranges,Vizag,Mumbai,43.165,26.9267,9.95,96.77,0.63,1024.61,48.44,Closed,FALSE,50.93,0.46,Healthy,Warning
16-07-2026 00:21:27,CNT001,SHP1001,Oranges,Vizag,Mumbai,43.17,26.9167,10,96.96,0.65,1003.4,48.43,Closed,FALSE,53.93,0.47,Healthy,Warning
16-07-2026 00:21:32,CNT001,SHP1001,Oranges,Vizag,Mumbai,43.175,26.9067,9.9,97.45,0.63,1005.67,48.42,Closed,FALSE,53.44,0.46,Healthy,Warning
16-07-2026 00:21:37,CNT001,SHP1001,Oranges,Vizag,Mumbai,43.18,26.8967,10,97.31,0.64,1019.74,48.41,Closed,FALSE,52.1,0.47,Healthy,Warning
16-07-2026 00:21:42,CNT001,SHP1001,Oranges,Vizag,Mumbai,43.185,26.8867,10,97.68,0.63,1007.24,48.4,Closed,FALSE,49.11,0.46,Healthy,Warning
16-07-2026 00:21:47,CNT001,SHP1001,Oranges,Vizag,Mumbai,43.19,26.8767,10,97.56,0.64,1023.57,48.39,Closed,FALSE,54.39,0.47,Healthy,Warning
16-07-2026 00:21:52,CNT001,SHP1001,Oranges,Vizag,Mumbai,43.195,26.8667,10,97.7,0.65,1001,48.38,Closed,FALSE,51.29,0.47,Healthy,Warning
16-07-2026 00:21:57,CNT001,SHP1001,Oranges,Vizag,Mumbai,43.2,26.8567,10,98,0.65,1005.43,48.37,Closed,FALSE,53.55,0.47,Healthy,Warning
16-07-2026 00:22:02,CNT001,SHP1001,Oranges,Vizag,Mumbai,43.205,26.8467,10,98,0.65,999.29,48.36,Closed,FALSE,49.93,0.47,Healthy,Warning
16-07-2026 00:22:07,CNT001,SHP1001,Oranges,Vizag,Mumbai,43.21,26.8367,10,97.42,0.64,997.28,48.35,Closed,FALSE,54.46,0.47,Healthy,Warning
16-07-2026 00:22:12,CNT001,SHP1001,Oranges,Vizag,Mumbai,43.215,26.8267,10,97.42,0.62,1014.99,48.34,Closed,FALSE,52.46,0.46,Healthy,Warning
16-07-2026 00:22:17,CNT001,SHP1001,Oranges,Vizag,Mumbai,43.22,26.8167,9.92,96.87,0.61,1023.5,48.33,Closed,FALSE,50.21,0.46,Healthy,Warning
16-07-2026 00:22:22,CNT001,SHP1001,Oranges,Vizag,Mumbai,43.225,26.8067,9.77,96.57,0.61,997.04,48.32,Closed,FALSE,53.35,0.45,Healthy,Warning
16-07-2026 00:22:27,CNT001,SHP1001,Oranges,Vizag,Mumbai,43.23,26.7967,9.74,97.04,0.64,1012.82,48.31,Closed,FALSE,49.4,0.45,Healthy,Warning
16-07-2026 00:22:32,CNT001,SHP1001,Oranges,Vizag,Mumbai,43.235,26.7867,9.74,96.6,0.64,1010.56,48.3,Closed,FALSE,49.07,0.45,Healthy,Warning
16-07-2026 00:22:37,CNT001,SHP1001,Oranges,Vizag,Mumbai,43.24,26.7767,9.6,96.9,0.65,1014.03,48.29,Closed,FALSE,54.81,0.44,Healthy,Warning
16-07-2026 00:22:42,CNT001,SHP1001,Oranges,Vizag,Mumbai,43.245,26.7667,9.53,97.47,0.64,1017,48.28,Closed,FALSE,53.29,0.43,Healthy,Warning
16-07-2026 00:22:47,CNT001,SHP1001,Oranges,Vizag,Mumbai,43.25,26.7567,9.4,97.67,0.62,1008.46,48.27,Closed,FALSE,50.59,0.41,Healthy,Warning
16-07-2026 00:22:52,CNT001,SHP1001,Oranges,Vizag,Mumbai,43.255,26.7467,9.54,97.86,0.63,1008.12,48.26,Closed,FALSE,50.11,0.43,Healthy,Warning
16-07-2026 00:22:57,CNT001,SHP1001,Oranges,Vizag,Mumbai,43.26,26.7367,9.48,97.92,0.6,1003.99,48.25,Closed,FALSE,54.79,0.42,Healthy,Warning
16-07-2026 00:23:02,CNT001,SHP1001,Oranges,Vizag,Mumbai,43.265,26.7267,9.41,98,0.61,1021.8,48.24,Closed,FALSE,51.23,0.41,Healthy,Warning
16-07-2026 00:23:07,CNT001,SHP1001,Oranges,Vizag,Mumbai,43.27,26.7167,9.6,97.72,0.59,999.49,48.23,Closed,FALSE,53.18,0.43,Healthy,Warning
16-07-2026 00:23:12,CNT001,SHP1001,Oranges,Vizag,Mumbai,43.275,26.7067,9.58,98,0.57,1001.8,48.22,Closed,FALSE,54.12,0.42,Healthy,Warning
16-07-2026 00:23:17,CNT001,SHP1001,Oranges,Vizag,Mumbai,43.28,26.6967,9.74,98,0.58,1023.16,48.21,Closed,FALSE,53.83,0.43,Healthy,Warning
16-07-2026 00:23:22,CNT001,SHP1001,Oranges,Vizag,Mumbai,43.285,26.6867,9.65,97.44,0.58,997.8,48.2,Closed,FALSE,49.35,0.43,Healthy,Warning
16-07-2026 00:23:27,CNT001,SHP1001,Oranges,Vizag,Mumbai,43.29,26.6767,9.72,97.18,0.58,1016.82,48.19,Closed,FALSE,52.36,0.44,Healthy,Warning
16-07-2026 00:23:32,CNT001,SHP1001,Oranges,Vizag,Mumbai,43.295,26.6667,9.84,97.3,0.58,1000.97,48.18,Closed,FALSE,54.56,0.44,Healthy,Warning
16-07-2026 00:23:37,CNT001,SHP1001,Oranges,Vizag,Mumbai,43.3,26.6567,9.73,97.44,0.57,1015.33,48.17,Closed,FALSE,53.61,0.43,Healthy,Warning
16-07-2026 00:23:42,CNT001,SHP1001,Oranges,Vizag,Mumbai,43.305,26.6467,9.74,97.06,0.58,998.04,48.16,Closed,FALSE,54.69,0.44,Healthy,Warning
16-07-2026 00:23:47,CNT001,SHP1001,Oranges,Vizag,Mumbai,43.31,26.6367,9.75,97.57,0.6,998.43,48.15,Closed,FALSE,51.19,0.44,Healthy,Warning
16-07-2026 00:23:52,CNT001,SHP1001,Oranges,Vizag,Mumbai,43.315,26.6267,9.79,97.98,0.6,999.24,48.14,Closed,FALSE,51.99,0.44,Healthy,Warning
16-07-2026 00:23:57,CNT001,SHP1001,Oranges,Vizag,Mumbai,43.32,26.6167,9.93,97.45,0.62,995.81,48.13,Closed,FALSE,51.47,0.46,Healthy,Warning
16-07-2026 00:24:02,CNT001,SHP1001,Oranges,Vizag,Mumbai,43.325,26.6067,9.94,98,0.61,996.34,48.12,Closed,FALSE,49.25,0.45,Healthy,Warning
16-07-2026 00:24:07,CNT001,SHP1001,Oranges,Vizag,Mumbai,43.33,26.5967,9.81,98,0.61,1006.62,48.11,Closed,FALSE,50.5,0.44,Healthy,Warning
16-07-2026 00:24:12,CNT001,SHP1001,Oranges,Vizag,Mumbai,43.335,26.5867,9.95,97.85,0.58,1018.96,48.1,Closed,FALSE,53.76,0.45,Healthy,Warning
16-07-2026 00:24:17,CNT001,SHP1001,Oranges,Vizag,Mumbai,43.34,26.5767,9.83,98,0.55,1009.83,48.09,Closed,FALSE,49.66,0.44,Healthy,Warning
16-07-2026 00:24:22,CNT001,SHP1001,Oranges,Vizag,Mumbai,43.345,26.5667,9.75,97.89,0.56,1004.7,48.08,Closed,FALSE,50.48,0.43,Healthy,Warning
16-07-2026 00:24:27,CNT001,SHP1001,Oranges,Vizag,Mumbai,43.35,26.5567,9.85,97.92,0.55,1019.97,48.07,Closed,FALSE,54.11,0.44,Healthy,Warning
16-07-2026 00:24:32,CNT001,SHP1001,Oranges,Vizag,Mumbai,43.355,26.5467,9.88,98,0.55,998.46,48.06,Closed,FALSE,49.03,0.44,Healthy,Warning
16-07-2026 00:24:37,CNT001,SHP1001,Oranges,Vizag,Mumbai,43.36,26.5367,9.74,97.48,0.55,1003.23,48.05,Closed,FALSE,51.1,0.43,Healthy,Warning
16-07-2026 00:24:42,CNT001,SHP1001,Oranges,Vizag,Mumbai,43.365,26.5267,9.82,97.22,0.52,1004.03,48.04,Closed,FALSE,52.59,0.43,Healthy,Warning
16-07-2026 00:24:47,CNT001,SHP1001,Oranges,Vizag,Mumbai,43.37,26.5167,9.97,97.8,0.51,1016.44,48.03,Closed,FALSE,51.28,0.44,Healthy,Warning
16-07-2026 00:24:52,CNT001,SHP1001,Oranges,Vizag,Mumbai,43.375,26.5067,10,98,0.53,1024.1,48.02,Closed,FALSE,52.24,0.45,Healthy,Warning
16-07-2026 00:24:57,CNT001,SHP1001,Oranges,Vizag,Mumbai,43.38,26.4967,9.97,97.71,0.54,1014.97,48.01,Closed,FALSE,51.71,0.45,Healthy,Warning
16-07-2026 00:25:02,CNT001,SHP1001,Oranges,Vizag,Mumbai,43.385,26.4867,10,97.6,0.51,1001.87,48,Closed,FALSE,49.83,0.45,Healthy,Warning
16-07-2026 00:25:07,CNT001,SHP1001,Oranges,Vizag,Mumbai,43.39,26.4767,10,97.7,0.54,1004.84,47.99,Closed,FALSE,49.18,0.45,Healthy,Warning
16-07-2026 00:25:12,CNT001,SHP1001,Oranges,Vizag,Mumbai,43.395,26.4667,10,97.55,0.51,1010.26,47.98,Closed,FALSE,49.9,0.45,Healthy,Warning
16-07-2026 00:25:17,CNT001,SHP1001,Oranges,Vizag,Mumbai,43.4,26.4567,9.93,97.02,0.53,1022.24,47.97,Closed,FALSE,50.75,0.45,Healthy,Warning
16-07-2026 00:25:22,CNT001,SHP1001,Oranges,Vizag,Mumbai,43.405,26.4467,10,96.68,0.55,1020.31,47.96,Closed,FALSE,50.07,0.46,Healthy,Warning
16-07-2026 00:25:27,CNT001,SHP1001,Oranges,Vizag,Mumbai,43.41,26.4367,9.93,96.76,0.56,1018.66,47.95,Closed,FALSE,50.76,0.45,Healthy,Warning
16-07-2026 00:25:32,CNT001,SHP1001,Oranges,Vizag,Mumbai,43.415,26.4267,9.97,97.16,0.53,1007.68,47.94,Closed,FALSE,50.7,0.45,Healthy,Warning
